slip,mu_noisy,surface,c1_true,c2_true,c3_true,mu_true,s_opt_true,mu_peak_true,scenario,dist_name,mode
0.150942197597987,1.16733874013071,Dry asphalt,1.2801,23.99,0.52,1.16736335900299,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.152598325895179,1.1678119446396,Dry asphalt,1.2801,23.99,0.52,1.16783613633444,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.158747448120462,1.16912997203531,Dry asphalt,1.2801,23.99,0.52,1.16915266023277,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.158452824692452,1.16908167377176,Dry asphalt,1.2801,23.99,0.52,1.16910443115515,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.159535572024157,1.16925222342615,Dry asphalt,1.2801,23.99,0.52,1.16927472790893,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.156404535802522,1.16870582933032,Dry asphalt,1.2801,23.99,0.52,1.16872907548193,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.152784803102538,1.16786193314991,Dry asphalt,1.2801,23.99,0.52,1.16788607735554,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.149123840088563,1.1667568192491,Dry asphalt,1.2801,23.99,0.52,1.16678191858743,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.156143222185128,1.16865273582868,Dry asphalt,1.2801,23.99,0.52,1.1686760453267,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.156286875906761,1.16868206986538,Dry asphalt,1.2801,23.99,0.52,1.16870534451146,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.156858243814981,1.16879521277189,Dry asphalt,1.2801,23.99,0.52,1.16881834947499,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.154614783854229,1.16831814499666,Dry asphalt,1.2801,23.99,0.52,1.16834182959614,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.160809174974863,1.16942880090735,Dry asphalt,1.2801,23.99,0.52,1.16945101263887,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.163214636481167,1.16969406810046,Dry asphalt,1.2801,23.99,0.52,1.16971574050725,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.164030074386769,1.16976445678737,Dry asphalt,1.2801,23.99,0.52,1.16978595030652,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.162629869147617,1.16963758944557,Dry asphalt,1.2801,23.99,0.52,1.169659391353,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.160789455020922,1.16942626120959,Dry asphalt,1.2801,23.99,0.52,1.16944847743548,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.153040153241979,1.16792932089988,Dry asphalt,1.2801,23.99,0.52,1.16795340027489,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.157290549684176,1.16887710338898,Dry asphalt,1.2801,23.99,0.52,1.16890013643688,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.162134045609116,1.16958571420897,Dry asphalt,1.2801,23.99,0.52,1.16960762672395,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.161440717515954,1.16950695216137,Dry asphalt,1.2801,23.99,0.52,1.16952902059189,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.161263748798943,1.16948567327216,Dry asphalt,1.2801,23.99,0.52,1.16950778173439,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.160516768172108,1.16939052052785,Dry asphalt,1.2801,23.99,0.52,1.16941279902512,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
0.163478464478351,1.16971790121662,Dry asphalt,1.2801,23.99,0.52,1.16973951553057,0.17000840950972,1.17001992884736,Dry High,60F/40R,Framework
